Research_Question,antecedent_str,consequent_str,support,confidence,lift
RQ1,Task=learning_new_concepts,Task=generating_content,0.31935246504782927,0.5851309707241911,1.298425688010084
RQ1,Task=generating_content,Task=learning_new_concepts,0.31935246504782927,0.708654070445533,1.2984256880100837
RQ1,Task=agent_business_process,Task=generating_content + Task=search_answers,0.07074529591085882,0.5029895366218236,1.2977866726019547
RQ1,Task=debugging_code + Task=generating_content,Task=search_answers,0.28277094502260064,0.9218642906100069,1.297100280516639
RQ1,Task=debugging_code + Task=documentation,Task=search_answers,0.26626721328708086,0.9214259730811205,1.296483550054829
RQ1,Task=testing_code,Task=learning_new_concepts + Task=search_answers,0.24986860086197835,0.6401831403178023,1.294931365903307
RQ1,Task=learning_new_concepts + Task=search_answers,Task=testing_code,0.24986860086197835,0.5054220710184988,1.294931365903307
RQ1,Task=agent_business_process,Task=testing_code,0.0710606538421108,0.5052316890881913,1.294443592323179
RQ1,Task=debugging_code,Task=agent_software_engineering + Task=search_answers,0.40050457269000317,0.7728194726166329,1.2936532892841859
RQ1,Task=agent_software_engineering + Task=search_answers,Task=debugging_code,0.40050457269000317,0.6704205525250748,1.2936532892841859
RQ1,Task=agent_business_process + Task=documentation,Task=writing_code,0.06496373383790602,0.8251001335113484,1.2933230466458159
RQ1,Task=learning_new_concepts,Task=agent_software_engineering + Task=search_answers,0.42142331546305056,0.7721494607087828,1.292531729671415
RQ1,Task=agent_software_engineering + Task=search_answers,Task=learning_new_concepts,0.42142331546305056,0.705437269048038,1.292531729671415
RQ1,Task=agent_data_analytics + Task=debugging_code,Task=search_answers,0.09933774834437085,0.9183673469387755,1.2921799395693792
RQ1,Task=generating_content + Task=learning_codebase,Task=search_answers,0.24534847051403344,0.918174665617624,1.2919088291703087
RQ1,Task=agent_data_analytics + Task=documentation,Task=writing_code,0.07957531798591401,0.823721436343852,1.2911619746151035
RQ1,Task=agent_it_operations + Task=search_answers,Task=debugging_code,0.07137601177336277,0.6689655172413793,1.2908456319507589
RQ1,Task=agent_data_analytics + Task=learning_new_concepts,Task=search_answers,0.10827288972984338,0.917186108637578,1.2905178895827956
RQ1,Task=agent_it_operations + Task=agent_software_engineering,Task=learning_codebase,0.06181015452538632,0.5454545454545454,1.2888497493564557
RQ1,Task=documentation + Task=learning_codebase,Task=search_answers,0.23756964154315147,0.9157212317666126,1.288456748675608
RQ1,Task=learning_codebase + Task=writing_code,Task=search_answers,0.3212446126353411,0.9149700598802395,1.2873998195001803
RQ1,Task=learning_codebase + Task=testing_code,Task=search_answers,0.21696625670135605,0.9120636323464428,1.283310358602531
RQ1,Task=agent_business_process + Task=learning_new_concepts,Task=search_answers,0.08167770419426049,0.9119718309859155,1.2831811903814547
RQ1,Task=agent_data_analytics + Task=agent_software_engineering,Task=testing_code,0.07673709660464627,0.5006858710562414,1.2827968465817463
RQ1,Task=agent_it_operations + Task=documentation,Task=writing_code,0.05760538210869337,0.8179104477611941,1.2820534008159894
RQ1,Task=agent_software_engineering + Task=learning_new_concepts,Task=search_answers,0.42142331546305056,0.9105155575743811,1.2811321548890826
RQ1,Task=search_answers,Task=agent_software_engineering + Task=learning_new_concepts,0.42142331546305056,0.5929596213577873,1.2811321548890826
RQ1,Task=agent_software_engineering + Task=testing_code,Task=learning_new_concepts,0.23515189740355302,0.6990624999999999,1.2808516106510013
RQ1,Task=agent_software_engineering + Task=generating_content,Task=writing_code,0.3099968464206875,0.8171238570241064,1.2808204402488588
RQ1,Task=debugging_code + Task=testing_code,Task=search_answers,0.26006517397245876,0.9102281089036057,1.2807277030025148
RQ1,Task=documentation,Task=writing_code,0.33207190160832545,0.8164900491082967,1.2798269627891294
RQ1,Task=writing_code,Task=documentation,0.33207190160832545,0.5205140879881364,1.2798269627891292
RQ1,Task=debugging_code + Task=writing_code,Task=search_answers,0.40702196993587725,0.9082805536007507,1.2779874140517589
RQ1,Task=search_answers,Task=debugging_code + Task=writing_code,0.40702196993587725,0.572696346694276,1.2779874140517589
RQ1,Task=agent_data_analytics + Task=learning_codebase,Task=search_answers,0.08945653316514243,0.9082177161152615,1.2778989991723833
RQ1,Task=writing_code,Task=learning_new_concepts + Task=search_answers,0.4029223168296016,0.6315702751688911,1.277509680561697
RQ1,Task=learning_new_concepts + Task=search_answers,Task=writing_code,0.4029223168296016,0.8150116946629811,1.2775096805616968
RQ1,Task=agent_it_operations + Task=learning_new_concepts,Task=search_answers,0.07852412488174078,0.9076549210206561,1.2771071237493719
RQ1,Task=agent_it_operations + Task=testing_code,Task=writing_code,0.051718700725323245,0.8145695364238411,1.2768166089965398
RQ1,Task=writing_code,Task=agent_software_engineering + Task=learning_new_concepts,0.37653736991485337,0.5902125556104795,1.2751969206274112
RQ1,Task=agent_software_engineering + Task=learning_new_concepts,Task=writing_code,0.37653736991485337,0.8135362253009312,1.275196920627411
RQ1,Task=learning_new_concepts,Task=search_answers,0.4943761168926732,0.9058166409861325,1.2745205895135452
RQ1,Task=search_answers,Task=learning_new_concepts,0.4943761168926732,0.6956071587043338,1.2745205895135452
RQ1,Task=agent_it_operations + Task=debugging_code,Task=search_answers,0.07137601177336277,0.9053333333333333,1.27384055613075
RQ1,Task=documentation + Task=writing_code,Task=search_answers,0.30022075055187636,0.9040835707502374,1.2720820897126177
RQ1,Task=testing_code,Task=learning_new_concepts,0.27057710501419113,0.6932399676811204,1.2701833229103425
RQ1,Task=search_answers,Task=agent_software_engineering + Task=debugging_code,0.40050457269000317,0.5635261056056797,1.2688340455921494
RQ1,Task=agent_software_engineering + Task=debugging_code,Task=search_answers,0.40050457269000317,0.901775147928994,1.2688340455921492
RQ1,Task=agent_it_operations + Task=learning_codebase,Task=search_answers,0.06601492694207926,0.9010043041606887,1.2677494372845188
RQ1,Task=agent_software_engineering + Task=learning_codebase,Task=search_answers,0.3288132029853884,0.9006622516556292,1.2672681555982845
RQ1,Task=generating_content + Task=writing_code,Task=search_answers,0.32324187953327027,0.900175644028103,1.2665834790177999
RQ1,Task=generating_content + Task=testing_code,Task=search_answers,0.2239041311888994,0.899873257287706,1.2661580086640951
RQ1,Task=agent_software_engineering + Task=writing_code,Task=learning_new_concepts,0.37653736991485337,0.6905725853094274,1.2652960331372465
RQ1,Task=learning_new_concepts,Task=agent_software_engineering + Task=writing_code,0.37653736991485337,0.6899075500770416,1.2652960331372465
RQ1,Task=agent_business_process + Task=learning_codebase,Task=search_answers,0.0702196993587722,0.8990578734858681,1.2650107307308185
RQ1,Task=agent_business_process + Task=learning_new_concepts,Task=writing_code,0.07221696625670136,0.8063380281690141,1.2639139334275549
RQ1,Task=documentation + Task=generating_content,Task=search_answers,0.24419215809944286,0.8976043276661515,1.2629655330702707
RQ1,Task=search_answers,Task=learning_codebase,0.3795858299169557,0.534092589853572,1.2620026843708472
RQ1,Task=learning_codebase,Task=search_answers,0.3795858299169557,0.8969200198708395,1.262002684370847
RQ1,Task=agent_it_operations + Task=learning_codebase,Task=writing_code,0.058971933144118575,0.8048780487804879,1.2616254536247784
RQ1,Task=agent_software_engineering + Task=writing_code,Task=generating_content,0.3099968464206875,0.5685367264314632,1.2616024909126453
RQ1,Task=generating_content,Task=agent_software_engineering + Task=writing_code,0.3099968464206875,0.6878936319104269,1.261602490912645
RQ1,Task=debugging_code,Task=search_answers,0.46431199411331864,0.8959432048681543,1.2606282662196053
RQ1,Task=search_answers,Task=debugging_code,0.46431199411331864,0.6533057240053247,1.2606282662196053
RQ1,Task=documentation + Task=testing_code,Task=search_answers,0.2234836539472301,0.8959123472397809,1.2605848482904949
RQ1,Task=agent_it_operations + Task=generating_content,Task=writing_code,0.0608640807316304,0.8041666666666667,1.2605103806228373
RQ1,Task=agent_data_analytics,Task=generating_content,0.1079575317985914,0.5677169707020453,1.259783424839878
RQ1,Task=documentation,Task=agent_software_engineering + Task=search_answers,0.30579207400399455,0.751873869216852,1.2585916096885295
RQ1,Task=agent_software_engineering + Task=search_answers,Task=documentation,0.30579207400399455,0.5118775294738694,1.2585916096885292
RQ1,Task=agent_business_process + Task=debugging_code,Task=search_answers,0.07516030694838642,0.89375,1.2575423384114777
RQ1,Task=testing_code + Task=writing_code,Task=search_answers,0.29338799537475035,0.8934058898847631,1.2570581615846401
RQ1,Task=agent_it_operations + Task=testing_code,Task=search_answers,0.05665930831493746,0.892384105960265,1.2556204703446237
RQ1,Task=agent_data_analytics + Task=writing_code,Task=search_answers,0.11342373594029223,0.8917355371900826,1.2547079078966508
RQ1,Task=testing_code,Task=agent_software_engineering + Task=search_answers,0.2924419215809944,0.7492593590088876,1.254215076940269
RQ1,Task=agent_business_process + Task=agent_data_analytics,Task=learning_new_concepts,0.043729633133606644,0.6830870279146142,1.2515806811540302
RQ1,Task=agent_data_analytics + Task=generating_content,Task=writing_code,0.0861978345422054,0.7984420642648491,1.2515372149203343
RQ1,Task=learning_new_concepts,Task=writing_code,0.43519394512771997,0.7973805855161787,1.24987337452882
RQ1,Task=writing_code,Task=learning_new_concepts,0.43519394512771997,0.6821552150271873,1.24987337452882
RQ1,Task=agent_it_operations + Task=learning_new_concepts,Task=writing_code,0.06895826763376432,0.7970838396111786,1.2494082330237504
RQ1,Task=agent_data_analytics,Task=documentation,0.09660464627352044,0.5080154781647319,1.2490956949550516
RQ1,Task=generating_content,Task=writing_code,0.35908756438557765,0.7968276183811525,1.2490066128950243
RQ1,Task=writing_code,Task=generating_content,0.35908756438557765,0.5628604382929643,1.2490066128950243
RQ1,Task=agent_business_process + Task=agent_software_engineering,Task=learning_new_concepts,0.07253232418795333,0.6811451135241856,1.248022624221028
RQ1,Task=agent_business_process + Task=generating_content,Task=writing_code,0.06601492694207926,0.7959442332065907,1.2476219295591195
RQ1,Task=agent_it_operations + Task=documentation,Task=search_answers,0.06244087038789026,0.8865671641791045,1.24743579837832
RQ1,Task=agent_it_operations + Task=generating_content,Task=search_answers,0.0670661200462525,0.8861111111111111,1.2467941132968496
RQ1,Task=agent_it_operations + Task=writing_code,Task=search_answers,0.08251865867759907,0.8860045146726861,1.2466441278037663
RQ1,Task=agent_software_engineering + Task=search_answers,Task=writing_code,0.4739829706717124,0.7934189688544783,1.2436636432217254
RQ1,Task=writing_code,Task=agent_software_engineering + Task=search_answers,0.4739829706717124,0.7429560059317845,1.2436636432217254
RQ1,Task=agent_data_analytics + Task=learning_new_concepts,Task=writing_code,0.09366130558183539,0.7934105075690117,1.24365038037634
RQ1,Task=agent_data_analytics + Task=documentation,Task=search_answers,0.08514664143803216,0.8813928182807399,1.2401552847662594
RQ1,Task=agent_software_engineering + Task=documentation,Task=search_answers,0.30579207400399455,0.8799153055051422,1.2380763646310335
RQ1,Task=agent_it_operations,Task=documentation,0.07042993797960685,0.503003003003003,1.236771146954657
RQ1,Task=agent_it_operations,Task=learning_codebase,0.0732681593608746,0.5232732732732733,1.2364378163558494
RQ1,Task=agent_business_process + Task=agent_software_engineering,Task=debugging_code,0.06822243246084306,0.6406712734452122,1.2362486458994533
RQ1,Task=agent_business_process + Task=testing_code,Task=search_answers,0.06233575107747293,0.8772189349112426,1.2342824623296333
RQ1,Task=agent_business_process + Task=writing_code,Task=search_answers,0.08430568695469358,0.8765027322404372,1.2332747362525187
RQ1,Task=agent_it_operations + Task=agent_software_engineering,Task=generating_content,0.06296646693997687,0.5556586270871985,1.2330255468813902
RQ1,Task=agent_business_process + Task=agent_it_operations,Task=learning_new_concepts,0.03132555450436245,0.672686230248307,1.2325239037658213
RQ1,Task=agent_data_analytics + Task=testing_code,Task=search_answers,0.07631661936297698,0.8725961538461539,1.2277780227094308
RQ1,Task=agent_business_process + Task=search_answers,Task=writing_code,0.08430568695469358,0.7816764132553606,1.2252574920577106
RQ1,Task=generating_content,Task=agent_software_engineering + Task=search_answers,0.329654157468727,0.7315138791695825,1.2245102116030686
RQ1,Task=agent_software_engineering + Task=search_answers,Task=generating_content,0.329654157468727,0.5518212211859933,1.2245102116030684
RQ1,Task=agent_data_analytics,Task=learning_codebase,0.09849679386103227,0.5179657269209508,1.2238966617483866
RQ1,Task=documentation,Task=search_answers,0.35372647955429415,0.8697337813388473,1.2237505490129352
RQ1,Task=agent_data_analytics + Task=generating_content,Task=search_answers,0.09387154420267003,0.8695228821811101,1.2234538053821773
RQ1,Task=agent_software_engineering + Task=testing_code,Task=search_answers,0.2924419215809944,0.869375,1.2232457291820737
RQ1,Task=agent_software_engineering + Task=writing_code,Task=search_answers,0.4739829706717124,0.8692886061307115,1.2231241695195176
RQ1,Task=search_answers,Task=agent_software_engineering + Task=writing_code,0.4739829706717124,0.6669131785238871,1.2231241695195176
RQ1,Task=agent_software_engineering + Task=generating_content,Task=search_answers,0.329654157468727,0.8689387642006097,1.2226319277977222
RQ1,Task=agent_business_process + Task=agent_data_analytics,Task=debugging_code,0.04047093451066961,0.6321839080459771,1.2198713016716796
RQ1,Task=agent_data_analytics + Task=agent_it_operations,Task=learning_new_concepts,0.0373173551981499,0.6647940074906368,1.2180634424611763
RQ1,Task=agent_business_process + Task=documentation,Task=search_answers,0.06811731315042574,0.8651535380507344,1.2173059617625552
RQ1,Task=agent_data_analytics + Task=search_answers,Task=writing_code,0.11342373594029223,0.7762589928057554,1.2167658260934504
RQ1,Task=testing_code,Task=search_answers,0.3363817933354357,0.8618367896579585,1.212639162848123
RQ1,Task=agent_it_operations + Task=search_answers,Task=writing_code,0.08251865867759907,0.7733990147783251,1.2122828847563365
RQ1,Task=writing_code,Task=search_answers,0.5493535162409334,0.8610973801285219,1.2115987837838529
RQ1,Task=search_answers,Task=writing_code,0.5493535162409334,0.772962579500074,1.2115987837838529
RQ1,Task=agent_data_analytics + Task=agent_software_engineering,Task=learning_new_concepts,0.10122989593188268,0.6604938271604938,1.210184471837014
RQ1,Task=search_answers,Task=generating_content,0.38757489750867236,0.5453335305428192,1.2101138036048145
RQ1,Task=generating_content,Task=search_answers,0.38757489750867236,0.8600419874037789,1.2101138036048142
RQ1,Task=agent_business_process + Task=generating_content,Task=search_answers,0.07074529591085882,0.85297845373891,1.2001751265224452
RQ1,Task=agent_it_operations,Task=generating_content,0.07568590350047304,0.5405405405405406,1.1994779944395062
RQ1,Task=agent_data_analytics + Task=agent_software_engineering,Task=debugging_code,0.09397666351308735,0.6131687242798354,1.1831793253699947
RQ1,Task=agent_business_process,Task=learning_new_concepts + Task=writing_code,0.07221696625670136,0.5134529147982063,1.1798255020471828
RQ1,Task=agent_it_operations + Task=agent_software_engineering,Task=learning_new_concepts,0.0728476821192053,0.6428571428571428,1.1778697996918335
RQ1,Task=agent_business_process,Task=learning_new_concepts + Task=search_answers,0.08167770419426049,0.5807174887892377,1.1746471339255833
RQ1,Task=agent_business_process,Task=learning_new_concepts,0.08956165247555976,0.6367713004484304,1.1667190641690908
RQ1,Task=agent_business_process,Task=debugging_code + Task=writing_code,0.07337327867129191,0.5216741405082211,1.1641299785725328
RQ1,Task=agent_data_analytics + Task=agent_it_operations,Task=debugging_code,0.033743298643960896,0.601123595505618,1.1599368689746337
RQ1,Task=agent_business_process,Task=debugging_code,0.08409544833385893,0.5979073243647234,1.1537307052092522
RQ1,Task=agent_it_operations + Task=agent_software_engineering,Task=debugging_code,0.06769683590875644,0.5974025974025974,1.152756776691868
RQ1,Task=agent_data_analytics,Task=learning_new_concepts + Task=search_answers,0.10827288972984338,0.5693753454947484,1.1517047972977976
RQ1,Task=agent_business_process + Task=agent_software_engineering,Task=writing_code,0.07820876695048881,0.7344521224086872,1.15123464169943
RQ1,Task=agent_business_process,Task=debugging_code + Task=search_answers,0.07516030694838642,0.5343796711509716,1.1509064549828374
RQ1,Task=agent_data_analytics,Task=agent_software_engineering + Task=learning_new_concepts,0.10122989593188268,0.5323383084577114,1.150155423201955
RQ1,Task=agent_business_process + Task=agent_data_analytics,Task=search_answers,0.05192893934615789,0.8111658456486043,1.1413430986030428
RQ1,Task=agent_data_analytics,Task=learning_new_concepts,0.11804898559865447,0.6207849640685461,1.1374282286564097
RQ1,Task=agent_business_process + Task=agent_it_operations,Task=writing_code,0.033743298643960896,0.7246049661399548,1.1357994797972302
RQ1,Task=agent_it_operations,Task=learning_new_concepts + Task=search_answers,0.07852412488174078,0.5608108108108109,1.1343808724735793
RQ1,Task=agent_it_operations,Task=learning_new_concepts,0.08651319247345737,0.617867867867868,1.1320834027401825
RQ1,Task=agent_business_process + Task=agent_data_analytics,Task=writing_code,0.04614737727320509,0.7208538587848933,1.129919716365248
RQ1,Task=agent_data_analytics,Task=debugging_code + Task=search_answers,0.09933774834437085,0.5223880597014925,1.1250798306407739
RQ1,Task=agent_business_process + Task=agent_software_engineering,Task=search_answers,0.08514664143803216,0.7996051332675221,1.1250767094769913
RQ1,Task=agent_it_operations,Task=agent_software_engineering + Task=learning_new_concepts,0.0728476821192053,0.5202702702702703,1.1240815537317923
RQ1,Task=agent_data_analytics + Task=agent_software_engineering,Task=search_answers,0.12235887732576474,0.7983539094650205,1.1233161870641533
RQ1,Task=agent_data_analytics + Task=agent_software_engineering,Task=writing_code,0.1097445600756859,0.7160493827160493,1.12238882481097
RQ1,Task=agent_business_process + Task=agent_it_operations,Task=search_answers,0.037107116577315254,0.7968397291196389,1.121185674177655
RQ1,Task=agent_data_analytics + Task=agent_it_operations,Task=search_answers,0.04467570692736256,0.7958801498127341,1.1198355073463304
RQ1,Task=agent_business_process,Task=agent_software_engineering + Task=learning_new_concepts,0.07253232418795333,0.5156950672645739,1.1141964966813291
RQ1,Task=agent_it_operations + Task=agent_software_engineering,Task=search_answers,0.08945653316514243,0.7894248608534322,1.1107526551247895
RQ1,Task=agent_it_operations,Task=debugging_code + Task=search_answers,0.07137601177336277,0.5097597597597598,1.0978819548550136
RQ1,Task=agent_data_analytics,Task=debugging_code,0.10816777041942605,0.5688225538971807,1.097608307347643
RQ1,Task=agent_business_process,Task=search_answers + Task=writing_code,0.08430568695469358,0.5994020926756353,1.0911044982057632
RQ1,Task=agent_data_analytics + Task=agent_it_operations,Task=writing_code,0.03899926416482708,0.6947565543071161,1.0890128688620193
RQ1,Task=agent_data_analytics + Task=testing_code,Task=agent_software_engineering,0.07673709660464627,0.8774038461538461,1.0865325160715358
RQ1,Task=agent_it_operations,Task=debugging_code,0.07883948281299274,0.5630630630630631,1.0864947097198618
RQ1,Task=agent_it_operations + Task=agent_software_engineering,Task=writing_code,0.07852412488174078,0.6929499072356216,1.0861809964627562
RQ1,Task=agent_data_analytics,Task=search_answers + Task=writing_code,0.11342373594029223,0.5964621337755666,1.0857528279002995
RQ1,Task=testing_code + Task=writing_code,Task=agent_software_engineering,0.2879217912330495,0.8767605633802816,1.0857359072424653
RQ1,Task=debugging_code + Task=testing_code,Task=agent_software_engineering,0.2501839587932303,0.8756438557763061,1.084353033064306
RQ1,Task=debugging_code + Task=learning_codebase,Task=agent_software_engineering,0.2745716388100494,0.8756285618504861,1.084334093840624
RQ1,Task=learning_codebase + Task=testing_code,Task=agent_software_engineering,0.20824135393671817,0.8753866548828988,1.0840345284953157
RQ1,Task=learning_codebase + Task=writing_code,Task=agent_software_engineering,0.30715862503941976,0.8748502994011977,1.0833703330127042
RQ1,Task=documentation + Task=writing_code,Task=agent_software_engineering,0.2904446546830653,0.8746438746438747,1.083114707040768
RQ1,Task=agent_data_analytics,Task=search_answers,0.1461158414800799,0.7683803206191265,1.0811421372651606
RQ1,Task=documentation + Task=testing_code,Task=agent_software_engineering,0.21749185325344267,0.8718921196797303,1.0797070729644982
RQ1,Task=agent_business_process,Task=search_answers,0.10785241248817408,0.7668161434977578,1.0789412768960467
RQ1,Task=agent_data_analytics + Task=learning_codebase,Task=agent_software_engineering,0.08577735730053611,0.8708644610458911,1.0784344725240251
RQ1,Task=documentation + Task=learning_codebase,Task=agent_software_engineering,0.22590139808682855,0.8707455429497568,1.0782872103724337
RQ1,Task=agent_data_analytics,Task=agent_software_engineering + Task=search_answers,0.12235887732576474,0.6434494195688225,1.0770956059050165
RQ1,Task=search_answers + Task=testing_code,Task=agent_software_engineering,0.2924419215809944,0.869375,1.0765899993491277
RQ1,Task=learning_new_concepts + Task=testing_code,Task=agent_software_engineering,0.23515189740355302,0.869075369075369,1.0762189515769311
RQ1,Task=agent_data_analytics + Task=debugging_code,Task=agent_software_engineering,0.09397666351308735,0.8688046647230321,1.075883725007837
RQ1,Task=debugging_code + Task=documentation,Task=agent_software_engineering,0.2510249132765689,0.868679519825391,1.0757287519004093
RQ1,Task=learning_codebase + Task=learning_new_concepts,Task=agent_software_engineering,0.28676547881845893,0.8674085850556439,1.074154890605876
RQ1,Task=agent_data_analytics + Task=agent_it_operations,Task=agent_software_engineering,0.048670240723220855,0.8670411985018727,1.073699937691788
RQ1,Task=agent_it_operations,Task=search_answers + Task=writing_code,0.08251865867759907,0.5893393393393394,1.0727870522646643
RQ1,Task=learning_codebase + Task=search_answers,Task=agent_software_engineering,0.3288132029853884,0.8662420382165605,1.0727102980414136
RQ1,Task=agent_it_operations,Task=search_answers,0.10669610007358352,0.7620120120120121,1.0721816699112958
RQ1,Task=agent_business_process,Task=writing_code,0.09618416903185115,0.6838565022421524,1.0719273201235122
RQ1,Task=debugging_code + Task=writing_code,Task=agent_software_engineering,0.387785136129507,0.8653530377668308,1.071609404878399
RQ1,Task=learning_new_concepts + Task=writing_code,Task=agent_software_engineering,0.37653736991485337,0.8652173913043478,1.0714414271645745
RQ1,Task=documentation + Task=search_answers,Task=agent_software_engineering,0.30579207400399455,0.8644873699851412,1.0705374057105763
RQ1,Task=documentation + Task=learning_new_concepts,Task=agent_software_engineering,0.25081467465573426,0.8641796450561392,1.070156334733019
RQ1,Task=debugging_code + Task=learning_new_concepts,Task=agent_software_engineering,0.3219804478082624,0.8637901861252115,1.0696740485041834
RQ1,Task=agent_it_operations,Task=agent_software_engineering + Task=search_answers,0.08945653316514243,0.638888888888889,1.0694615519971846
RQ1,Task=generating_content + Task=writing_code,Task=agent_software_engineering,0.3099968464206875,0.8632903981264637,1.0690551363417142
RQ1,Task=agent_data_analytics + Task=writing_code,Task=agent_software_engineering,0.1097445600756859,0.8628099173553718,1.0684601332728003
RQ1,Task=search_answers + Task=writing_code,Task=agent_software_engineering,0.4739829706717124,0.8628013777267509,1.0684495582289224
RQ1,Task=agent_software_engineering,Task=search_answers + Task=writing_code,0.4739829706717124,0.5869565217391304,1.0684495582289222
RQ1,Task=learning_codebase,Task=agent_software_engineering,0.36507936507936506,0.8626428216592151,1.0682532104196971
RQ1,Task=debugging_code + Task=search_answers,Task=agent_software_engineering,0.40050457269000317,0.8625764093275979,1.0681709687494714
RQ1,Task=generating_content + Task=learning_codebase,Task=agent_software_engineering,0.23042152843477348,0.862313139260425,1.0678449484228616
RQ1,Task=testing_code,Task=agent_software_engineering,0.3363817933354357,0.8618367896579585,1.0672550611840874
RQ1,Task=agent_data_analytics + Task=documentation,Task=agent_software_engineering,0.08325449385052035,0.8618063112078347,1.0672173182140239
RQ1,Task=debugging_code + Task=generating_content,Task=agent_software_engineering,0.26416482707873434,0.8612063056888279,1.0664743017466571
RQ1,Task=generating_content + Task=testing_code,Task=agent_software_engineering,0.21423315463050563,0.8610054921841994,1.066225624466062
RQ1,Task=agent_it_operations + Task=debugging_code,Task=agent_software_engineering,0.06769683590875644,0.8586666666666667,1.0633293413173652
RQ1,Task=agent_it_operations + Task=testing_code,Task=agent_software_engineering,0.054451802796173655,0.8576158940397351,1.062028117677688
RQ1,Task=agent_data_analytics + Task=learning_new_concepts,Task=agent_software_engineering,0.10122989593188268,0.8575244879786287,1.061914925037841
RQ1,Task=debugging_code,Task=agent_software_engineering,0.4441290865131925,0.8569979716024342,1.0612629138055136
RQ1,Task=agent_software_engineering,Task=debugging_code,0.4441290865131925,0.5499869825566259,1.0612629138055136
RQ1,Task=generating_content + Task=learning_new_concepts,Task=agent_software_engineering,0.2729948491537896,0.8548387096774195,1.058588993121751
RQ1,Task=documentation + Task=generating_content,Task=agent_software_engineering,0.23252391464311994,0.8547140649149922,1.0584346393564594
RQ1,Task=agent_data_analytics,Task=agent_software_engineering + Task=writing_code,0.1097445600756859,0.5771144278606966,1.0584325336878362
RQ1,Task=writing_code,Task=agent_software_engineering,0.5452538631346578,0.8546712802768166,1.058381657025951
RQ1,Task=agent_software_engineering,Task=writing_code,0.5452538631346578,0.675214787815673,1.058381657025951
RQ1,Task=documentation,Task=agent_software_engineering,0.34752444023967205,0.8544843628844663,1.0581501879874937
RQ1,Task=learning_new_concepts + Task=search_answers,Task=agent_software_engineering,0.42142331546305056,0.852434616202424,1.0556118854378624
RQ1,Task=agent_software_engineering,Task=learning_new_concepts + Task=search_answers,0.42142331546305056,0.5218693048685238,1.0556118854378624
RQ1,Task=agent_it_operations + Task=documentation,Task=agent_software_engineering,0.05991800693787449,0.8507462686567164,1.0535211212876
RQ1,Task=generating_content + Task=search_answers,Task=agent_software_engineering,0.329654157468727,0.85055600759425,1.0532855116173
RQ1,Task=learning_new_concepts,Task=agent_software_engineering,0.4628403237674761,0.8480354391371341,1.0501641672105644
RQ1,Task=agent_software_engineering,Task=learning_new_concepts,0.4628403237674761,0.5731580317625617,1.0501641672105644
RQ1,Task=agent_data_analytics,Task=writing_code,0.12719436560496164,0.6688778330569376,1.0484486448954766
RQ1,Task=agent_it_operations + Task=learning_codebase,Task=agent_software_engineering,0.06181015452538632,0.8436154949784792,1.0446907320659038
RQ1,Task=agent_it_operations + Task=writing_code,Task=agent_software_engineering,0.07852412488174078,0.8431151241534989,1.044071098160926
RQ1,Task=agent_data_analytics + Task=generating_content,Task=agent_software_engineering,0.09092820351098496,0.8422590068159688,1.0430109257797853
RQ1,Task=agent_it_operations + Task=learning_new_concepts,Task=agent_software_engineering,0.0728476821192053,0.8420413122721749,1.042741343874668
RQ1,Task=agent_it_operations,Task=writing_code,0.09313570902974877,0.6651651651651652,1.042629134324636
RQ1,Task=generating_content,Task=agent_software_engineering,0.3793755912961211,0.8418474457662701,1.042501269405692
RQ1,Task=search_answers,Task=agent_software_engineering,0.5973930411016504,0.8405561307498891,1.0409021702452088
RQ1,Task=agent_software_engineering,Task=search_answers,0.5973930411016504,0.7397813069513147,1.0409021702452088
RQ1,Task=agent_it_operations + Task=search_answers,Task=agent_software_engineering,0.08945653316514243,0.838423645320197,1.0382614082180466
RQ1,Task=agent_data_analytics + Task=search_answers,Task=agent_software_engineering,0.12235887732576474,0.837410071942446,1.0370062502458328
RQ1,Task=agent_it_operations + Task=generating_content,Task=agent_software_engineering,0.06296646693997687,0.8319444444444445,1.0302378937776622
RQ1,Task=agent_it_operations,Task=agent_software_engineering + Task=writing_code,0.07852412488174078,0.5608108108108109,1.0285315680052523
RQ1,Task=agent_business_process,Task=agent_software_engineering + Task=writing_code,0.07820876695048881,0.5560538116591929,1.019807193042973
RQ1,Task=agent_business_process + Task=agent_data_analytics,Task=agent_software_engineering,0.05266477451907915,0.8226600985221675,1.0187406296851573
RQ1,Task=agent_business_process,Task=agent_software_engineering + Task=search_answers,0.08514664143803216,0.6053811659192825,1.0133716402234971
RQ1,Task=agent_business_process + Task=testing_code,Task=agent_software_engineering,0.05792074003994534,0.8150887573964497,1.0093646640344214
RQ1,Task=agent_business_process + Task=writing_code,Task=agent_software_engineering,0.07820876695048881,0.8131147540983608,1.0069201582579674
RQ1,Task=agent_business_process + Task=agent_it_operations,Task=agent_software_engineering,0.03784295175023652,0.8126410835214446,1.0063335885888443
RQ1,Task=agent_business_process + Task=debugging_code,Task=agent_software_engineering,0.06822243246084306,0.81125,1.004610941161156
RQ1,Task=agent_business_process + Task=documentation,Task=agent_software_engineering,0.06380742142331547,0.8104138851802404,1.0035755388856582
RQ1,Task=agent_business_process + Task=learning_codebase,Task=agent_software_engineering,0.06328182487122884,0.810228802153432,1.0033463414326476
